geneid	taxid	symbol	Full_name_from_nomenclature_authority
12798163	7227	mir-4959	mir-4959 stem loop
12798164	7227	CR43356	-
12798165	7227	snoRNA:SC35-a	-
12798166	7227	snoRNA:SC35-b	-
12798167	7227	mir-967	mir-967 stem loop
12798169	7227	snoRNA:CG43051-a	-
12798170	7227	mir-276b	mir-276b stem loop
12798171	7227	mir-276a	mir-276a stem loop
12798172	7227	CG43245	-
12798174	7227	mir-972	mir-972 stem loop
12798175	7227	mir-973	mir-973 stem loop
12798176	7227	mir-974	mir-974 stem loop
12798177	7227	mir-2499	mir-2499 stem loop
12798178	7227	mir-4966-1	mir-4966-1 stem loop
12798179	7227	mir-975	mir-975 stem loop
12798180	7227	mir-976	mir-976 stem loop
12798181	7227	mir-977	mir-977 stem loop
12798182	7227	mir-978	mir-978 stem loop
12798183	7227	mir-979	mir-979 stem loop
12798184	7227	CG43050	-
12798185	7227	CR32821	-
12798186	7227	CR43377	-
12798187	7227	CR43378	-
12798188	7227	CR43379	-
12798189	7227	CR43380	-
12798190	7227	CR43381	-
12798191	7227	CR43382	-
12798192	7227	CR43383	-
12798193	7227	CR43384	-
12798194	7227	mir-2489	mir-2489 stem loop
12798195	7227	CR43410	-
12798196	7227	mir-1002	mir-1002 stem loop
12798197	7227	mir-968	mir-968 stem loop
12798198	7227	CG43376	-
12798199	7227	CR31845	-
12798200	7227	mir-4968	mir-4968 stem loop
12798201	7227	CG43390	-
12798202	7227	CG43391	-
12798203	7227	mir-3642	mir-3642 stem loop
12798204	7227	mir-274	mir-274 stem loop
12798205	7227	mir-314	mir-314 stem loop
12798206	7227	mir-956	mir-956 stem loop
12798207	7227	CG43064	-
12798208	7227	CR43624	-
12798210	7227	CR32511	-
12798211	7227	mir-1007	mir-1007 stem loop
12798212	7227	mir-2535b	mir-2535b stem loop
12798213	7227	CG43332	-
12798214	7227	CG43052	-
12798215	7227	CR43463	-
12798216	7227	CR43411	-
12798217	7227	mir-285	mir-285 stem loop
12798218	7227	CG43294	-
12798219	7227	CR43493	-
12798220	7227	mir-2491	mir-2491 stem loop
12798221	7227	mir-929	mir-929 stem loop
12798222	7227	CR43357	-
12798223	7227	CG43230	-
12798224	7227	CR43612	-
12798225	7227	CR43431	-
12798226	7227	CR43629	-
12798227	7227	CR43478	-
12798228	7227	CR43424	-
12798229	7227	CR43635	-
12798230	7227	CG43131	-
12798231	7227	snRNA:U4atac:82E	small nuclear RNA U4atac at 82E
12798232	7227	CG14664	-
12798233	7227	CR43412	-
12798234	7227	mir-4943	mir-4943 stem loop
12798235	7227	mir-2497	mir-2497 stem loop
12798236	7227	mir-9c	mir-9c stem loop
12798237	7227	mir-306	mir-306 stem loop
12798238	7227	mir-79	mir-79 stem loop
12798240	7227	CG43147	-
12798241	7227	mir-289	mir-289 stem loop
12798242	7227	CG43184	-
12798244	7227	snoRNA:Pi4KIIalpha-a	-
12798245	7227	CR43628	-
12798246	7227	mir-9b	mir-9b stem loop
12798247	7227	mir-1006	mir-1006 stem loop
12798248	7227	CR31781	-
12798251	7227	CR43239	-
12798252	7227	CG43120	-
12798253	7227	CG43246	-
12798254	7227	CG43121	-
12798256	7227	CG43273	-
12798257	7227	CG13639	-
12798258	7227	CR43310	-
12798259	7227	CR43456	-
12798260	7227	CR43457	-
12798261	7227	mir-1000	mir-1000 stem loop
12798262	7227	mir-92a	mir-92a stem loop
12798263	7227	mir-92b	mir-92b stem loop
12798264	7227	CR43631	-
12798265	7227	CR43632	-
12798266	7227	CR43633	-
12798267	7227	CR43634	-
12798268	7227	CR43259	-
12798269	7227	CR34024	-
12798270	7227	CG43116	-
12798271	7227	CR43434	-
12798272	7227	CG43117	-
12798273	7227	mir-1012	mir-1012 stem loop
12798274	7227	CR43476	-
12798275	7227	CG43447	-
12798276	7227	CG43139	-
12798277	7227	mir-1001	mir-1001 stem loop
12798278	7227	CG43319	-
12798279	7227	Acp98AB	Accessory gland protein 98AB
12798280	7227	CR31054	-
12798281	7227	CG43125	-
12798282	7227	CG43124	-
12798283	7227	CR43437	-
12798284	7227	MRE23	mRNA-like ncRNA in embryogenesis 23
12798286	7227	mir-4947	mir-4947 stem loop
12798287	7227	mir-954	mir-954 stem loop
12798288	7227	CR43425	-
12798289	7227	CR43361	-
12798290	7227	mir-4915	mir-4915 stem loop
12798291	7227	mir-980	mir-980 stem loop
12798292	7227	CG43181	-
12798293	7227	CG43182	-
12798294	7227	mir-279	mir-279 stem loop
12798295	7227	mir-996	mir-996 stem loop
12798296	7227	CR43613	-
12798297	7227	Diedel2	Diedel 2
12798298	7227	CG43321	-
12798299	7227	mir-275	mir-275 stem loop
12798300	7227	mir-305	mir-305 stem loop
12798301	7227	CG43235	-
12798303	7227	mir-4984	mir-4984 stem loop
12798304	7227	CR43262	-
12798305	7227	CG43057	-
12798306	7227	mir-2b-1	mir-2b-1 stem loop
12798307	7227	CR43604	-
12798308	7227	CG43400	-
12798309	7227	CG43350	-
12798311	7227	CR43621	-
12798312	7227	mir-87	mir-87 stem loop
12798313	7227	mir-4970	mir-4970 stem loop
12798314	7227	mir-4987	mir-4987 stem loop
12798316	7227	CR43416	-
12798317	7227	CG43187	-
12798319	7227	CR43417	-
12798320	7227	mir-8	mir-8 stem loop
12798321	7227	snoRNA:Dek-a	-
12798322	7227	mir-990	mir-990 stem loop
12798323	7227	CG43327	-
12798324	7227	CG43371	-
12798325	7227	CG43103	-
12798326	7227	CG43107	-
12798327	7227	CG43237	-
12798328	7227	CG43272	-
12798329	7227	CG43108	-
12798330	7227	CG43110	-
12798331	7227	CG43324	-
12798332	7227	mir-3643	mir-3643 stem loop
12798333	7227	mir-31a	mir-31a stem loop
12798334	7227	CG43202	-
12798335	7227	mir-4982	mir-4982 stem loop
12798336	7227	CR30121	-
12798337	7227	CR43418	-
12798338	7227	CG43069	-
12798339	7227	CG43070	-
12798340	7227	CG43071	-
12798341	7227	CG43109	-
12798342	7227	snoRNA:abba-a	-
12798343	7227	CG43351	-
12798344	7227	CR43399	-
12798345	7227	CR43430	-
12798346	7227	snoRNA:hts-a	-
12798347	7227	CG43111	-
12798348	7227	CG42878	-
12798349	7227	mir-4983	mir-4983 stem loop
12798350	7227	CG43277	-
12798351	7227	mir-6-3	mir-6-3 stem loop
12798352	7227	mir-6-2	mir-6-2 stem loop
12798353	7227	mir-6-1	mir-6-1 stem loop
12798354	7227	mir-5	mir-5 stem loop
12798355	7227	mir-4	mir-4 stem loop
12798356	7227	mir-286	mir-286 stem loop
12798357	7227	mir-3	mir-3 stem loop
12798358	7227	mir-309	mir-309 stem loop
12798359	7227	CR32252	-
12798360	7227	CR43627	-
12798361	7227	CR34047	-
12798362	7227	CR43603	-
12798363	7227	CG43293	-
12798364	7227	CG43168	-
12798365	7227	CG43439	-
12798366	7227	CR43470	-
12798367	7227	CG43292	-
12798368	7227	mir-2501	mir-2501 stem loop
12798369	7227	CG43059	-
12798370	7227	mir-4913	mir-4913 stem loop
12798371	7227	mir-190	mir-190 stem loop
12798372	7227	CG43169	-
12798373	7227	mir-4940	mir-4940 stem loop
12798374	7227	CR43481	-
12798375	7227	CR43483	-
12798376	7227	CR43482	-
12798377	7227	mir-4981	mir-4981 stem loop
12798378	7227	mir-280	mir-280 stem loop
12798379	7227	CG43296	-
12798380	7227	mir-986	mir-986 stem loop
12798381	7227	CG43183	-
12798382	7227	snoRNA:gcl-a	-
12798383	7227	mir-987	mir-987 stem loop
12798384	7227	mir-14	mir-14 stem loop
12798385	7227	mir-307b	mir-307b stem loop
12798386	7227	mir-307a	mir-307a stem loop
12798387	7227	mir-4967	mir-4967 stem loop
12798388	7227	scaRNA:MeU1b-A234	small Cajal body-specific RNA : MeU1b-A234
12798389	7227	CR43467	-
12798390	7227	CG43200	-
12798391	7227	CG43172	-
12798392	7227	CG43201	-
12798393	7227	CG43171	-
12798394	7227	CG43397	-
12798395	7227	CG43396	-
12798397	7227	snoRNA:lola-a	-
12798398	7227	snoRNA:lola-b	-
12798399	7227	snoRNA:lola-c	-
12798400	7227	snoRNA:lola-d	-
12798401	7227	CR43605	-
12798402	7227	mir-1008	mir-1008 stem loop
12798403	7227	CG43188	-
12798404	7227	CG43189	-
12798405	7227	CG43112	-
12798406	7227	CG43114	-
12798407	7227	CG43190	-
12798408	7227	CG43191	-
12798409	7227	CR43471	-
12798410	7227	mir-13b-1	mir-13b-1 stem loop
12798411	7227	mir-13a	mir-13a stem loop
12798412	7227	mir-2c	mir-2c stem loop
12798413	7227	CG43335	-
12798414	7227	CG43336	-
12798415	7227	mir-988	mir-988 stem loop
12798416	7227	scaRNA:PsiU2-55	small Cajal body-specific RNA : PsiU2-55
12798417	7227	mir-281-2	mir-281-2 stem loop
12798418	7227	mir-281-1	mir-281-1 stem loop
12798419	7227	CG43315	-
12798420	7227	CG43244	-
12798421	7227	mir-33	mir-33 stem loop
12798422	7227	CG43318	-
12798423	7227	mir-4911	mir-4911 stem loop
12798424	7227	CR43472	-
12798425	7227	CG43204	-
12798426	7227	CR43469	-
12798427	7227	CR43468	-
12798428	7227	CG43251	-
12798429	7227	mir-2494	mir-2494 stem loop
12798430	7227	iab-8	iab-8 non-coding RNA
12798431	7227	mir-iab-4	mir-iab-4 stem loop
12798432	7227	mir-iab-8	mir-iab-8 stem loop
12798433	7227	CR43617	-
12798434	7227	mir-184	mir-184 stem loop
12798435	7227	scaRNA:PsiU6-40	small Cajal body-specific RNA : PsiU6-40
12798436	7227	CG43072	-
12798437	7227	CG43219	-
12798438	7227	CG43218	-
12798439	7227	CR43489	-
12798440	7227	CR43490	-
12798442	7227	CG43192	-
12798443	7227	snoRNA:2R:9445205	-
12798444	7227	snoRNA:2R:9445410	-
12798445	7227	CG43058	-
12798446	7227	mir-4978	mir-4978 stem loop
12798447	7227	mir-193	mir-193 stem loop
12798448	7227	mir-316	mir-316 stem loop
12798449	7227	CG43175	-
12798450	7227	CG43445	-
12798451	7227	mir-989	mir-989 stem loop
12798452	7227	mir-308	mir-308 stem loop
12798453	7227	mir-1016	mir-1016 stem loop
12798454	7227	CR10102	-
12798455	7227	scaRNA:PsiU5-44	small Cajal body-specific RNA : PsiU5-44
12798456	7227	CR43309	-
12798457	7227	CG43392	-
12798458	7227	CG43312	-
12798459	7227	CG43331	-
12798460	7227	CG43330	-
12798461	7227	CG43329	-
12798462	7227	mir-957	mir-957 stem loop
12798463	7227	CR43270	-
12798464	7227	mir-958	mir-958 stem loop
12798465	7227	CG43194	-
12798466	7227	CG43236	-
12798467	7227	CR43428	-
12798468	7227	CG43101	-
12798469	7227	CR43622	-
12798470	7227	CR43426	-
12798471	7227	mir-4942	mir-4942 stem loop
12798472	7227	CR12460	-
12798473	7227	CR43451	-
12798474	7227	mir-997-1	mir-997-1 stem loop
12798475	7227	CR43258	-
12798476	7227	CG43203	-
12798477	7227	CG43068	-
12798478	7227	CR43276	-
12798479	7227	CR43275	-
12798480	7227	CR43105	-
12798481	7227	CR43186	-
12798482	7227	mir-278	mir-278 stem loop
12798483	7227	CR43429	-
12798484	7227	Mst77Y-16Psi	Male-specific pseudogene 77Y 16
12798485	7227	CR40719	-
12798487	7227	CR43488	-
12798488	7227	CR43282	-
12798489	7227	mir-4919	mir-4919 stem loop
12798490	7227	mir-137	mir-137 stem loop
12798491	7227	CR43415	-
12798492	7227	mir-2490	mir-2490 stem loop
12798493	7227	mir-2279	mir-2279 stem loop
12798494	7227	CR43452	-
12798495	7227	mir-995	mir-995 stem loop
12798496	7227	mir-1011	mir-1011 stem loop
12798497	7227	snoRNA:CG31191-a	-
12798498	7227	CG43446	-
12798499	7227	mir-4951	mir-4951 stem loop
12798501	7227	CR43453	-
12798502	7227	CR43372	-
12798503	7227	mir-998	mir-998 stem loop
12798504	7227	mir-11	mir-11 stem loop
12798505	7227	CR43096	-
12798506	7227	mir-999	mir-999 stem loop
12798507	7227	mir-4969	mir-4969 stem loop
12798508	7227	scaRNA:MeU5-G38	small Cajal body-specific RNA : MeU5-G38
12798509	7227	mir-1010	mir-1010 stem loop
12798510	7227	CG43342	-
12798511	7227	mir-4952	mir-4952 stem loop
12798512	7227	CR43475	-
12798513	7227	CR43474	-
12798514	7227	CG43091	-
12798515	7227	CG43092	-
12798516	7227	CG43093	-
12798517	7227	CG43094	-
12798518	7227	CG43095	-
12798519	7227	mir-4953	mir-4953 stem loop
12798520	7227	CR43454	-
12798521	7227	CR43387	-
12798523	7227	CR31451	-
12798524	7227	scaRNA:MeU2-G25	small Cajal body-specific RNA : MeU2-G25
12798525	7227	mir-1015	mir-1015 stem loop
12798526	7227	CR43455	-
12798527	7227	mir-1017	mir-1017 stem loop
12798528	7227	CG43222	-
12798529	7227	mir-1003	mir-1003 stem loop
12798530	7227	CG43403	-
12798531	7227	mir-4914	mir-4914 stem loop
12798532	7227	CR43240	-
12798533	7227	CR43241	-
12798534	7227	CR43359	-
12798535	7227	snoRNA:Psi28S-2996	-
12798537	7227	CR43242	-
12798539	7227	CG43149	-
12798541	7227	CR31953	-
12798542	7227	mir-4971	mir-4971 stem loop
12798543	7227	snoRNA:Tudor-SN-a	-
12798544	7227	CG43337	-
12798545	7227	CR43334	-
12798546	7227	CR43423	-
12798547	7227	ban	bantam
12798548	7227	mir-4972	mir-4972 stem loop
12798549	7227	CR43364	-
12798550	7227	CG43165	-
12798551	7227	CG43145	-
12798552	7227	mir-1004	mir-1004 stem loop
12798553	7227	snoRNA:CG32479-b	-
12798554	7227	snoRNA:CG32479-a	-
12798555	7227	mir-1005	mir-1005 stem loop
12798556	7227	CG43055	-
12798557	7227	CG43056	-
12798558	7227	mir-4910	mir-4910 stem loop
12798559	7227	mir-4912	mir-4912 stem loop
12798560	7227	scaRNA:MeU2-48	small Cajal body-specific RNA : MeU2-48
12798561	7227	mir-2495	mir-2495 stem loop
12798562	7227	CR31647	-
12798563	7227	mir-959	mir-959 stem loop
12798564	7227	mir-960	mir-960 stem loop
12798565	7227	mir-961	mir-961 stem loop
12798566	7227	mir-962	mir-962 stem loop
12798567	7227	mir-963	mir-963 stem loop
12798568	7227	mir-964	mir-964 stem loop
12798569	7227	CG43307	-
12798570	7227	CG43185	-
12798571	7227	CR43465	-
12798572	7227	mir-966	mir-966 stem loop
12798573	7227	CR9162	-
12798574	7227	CG43389	-
12798575	7227	CR43626	-
12798576	7227	mir-282	mir-282 stem loop
12798577	7227	mir-955	mir-955 stem loop
12798578	7227	mir-2282	mir-2282 stem loop
12798579	7227	CG43074	-
12798580	7227	CR43610	-
12798581	7227	mir-932	mir-932 stem loop
12798582	7227	snoRNA:nop5-x16-a	-
12798583	7227	CG43232	-
12798584	7227	CR43142	-
12798585	7227	CG43098	-
12798586	7227	CR43484	-
12798587	7227	CR43485	-
12798588	7227	CG43089	-
12869582	7227	gfr	-
12869583	7227	l(3)psg1	-
12869584	7227	l(3)psg3	-
12869585	7227	l(3)psg4	-
12869586	7227	l(3)psg6	-
12869587	7227	Mst77Y-1	-
12869588	7227	Mst77Y-2	-
12869589	7227	Mst77Y-3Psi	-
12869590	7227	Mst77Y-4	-
12869591	7227	Mst77Y-5Psi	-
12869592	7227	Mst77Y-6Psi	-
12869593	7227	Mst77Y-7	-
12869594	7227	Mst77Y-8	-
12869595	7227	Mst77Y-9	-
12869596	7227	Mst77Y-10Psi	-
12869597	7227	Mst77Y-11Psi	-
12869598	7227	Mst77Y-12	-
12869599	7227	Mst77Y-13	-
12869600	7227	Mst77Y-14Psi	-
12869601	7227	Mst77Y-15Psi	-
12869602	7227	Mst77Y-17Psi	-
12869603	7227	Mst77Y-18Psi	-
12869604	7227	Su(E1)-A	-
12869605	7227	snRNA:U4atac:83A	-
13084051	7227	CG43178	-
13084062	7227	CG43210	-
13084068	7227	CG43355	-
13084069	7227	CG43346	-
14462345	7227	CR44042	-
14462346	7227	CR44043	-
14462350	7227	CR43957	-
14462351	7227	snoRNA:CD-24	-
14462352	7227	CR43956	-
14462353	7227	CR44023	-
14462354	7227	CR44027	-
14462355	7227	CR44024	-
14462356	7227	CR43958	-
14462357	7227	CR44028	-
14462358	7227	CR33797	-
14462359	7227	CR44029	-
14462360	7227	CR44030	-
14462361	7227	CR44031	-
14462374	7227	CR43863	-
14462375	7227	CR43906	-
14462376	7227	CR43864	-
14462377	7227	CR44117	-
14462378	7227	CR42499	-
14462379	7227	CR44118	-
14462382	7227	CR44108	-
14462383	7227	CR43832	-
14462384	7227	CR44084	-
14462385	7227	CR43837	-
14462386	7227	CR43835	-
14462388	7227	CR43834	-
14462389	7227	CR44111	-
14462390	7227	CR43836	-
14462391	7227	CR44016	-
14462392	7227	CR43899	-
14462393	7227	CR43959	-
14462394	7227	CR44054	-
14462395	7227	CR43908	-
14462396	7227	CR43960	-
14462398	7227	CR43963	-
14462399	7227	CR43833	-
14462400	7227	CR44110	-
14462401	7227	CG43673	-
14462402	7227	CR44053	-
14462403	7227	CR44129	-
14462404	7227	CR43768	-
14462405	7227	CG43997	-
14462406	7227	CR44026	-
14462407	7227	CR44124	-
14462408	7227	CR43981	-
14462409	7227	CR43686	-
14462410	7227	CG43841	-
14462411	7227	CG43843	-
14462412	7227	CR43842	-
14462413	7227	CR6900	-
14462415	7227	CR43862	-
14462416	7227	CR43838	-
14462417	7227	CR43962	-
14462418	7227	CR44109	-
14462419	7227	CR43656	-
14462420	7227	CR41352	-
14462430	7227	CR44134	-
14462431	7227	CR44155	-
14462432	7227	CR44156	-
14462433	7227	CR44157	-
14462434	7227	CG44088	-
14462435	7227	CR44019	-
14462436	7227	CR44103	-
14462437	7227	CR43845	-
14462438	7227	CR44093	-
14462439	7227	CR44017	-
14462440	7227	CR42651	-
14462441	7227	CR43685	-
14462442	7227	CG44227	-
14462443	7227	CR44228	-
14462444	7227	CR44020	-
14462445	7227	CG43675	-
14462446	7227	CR44035	-
14462447	7227	CR44192	-
14462448	7227	CR44018	-
14462449	7227	CR44230	-
14462450	7227	CR44137	-
14462451	7227	CR44135	-
14462452	7227	CG12256	-
14462453	7227	CR44036	-
14462454	7227	CG44038	-
14462455	7227	CG44037	-
14462456	7227	CR44039	-
14462457	7227	CR44231	-
14462458	7227	CR44233	-
14462459	7227	CR44232	-
14462460	7227	CR44234	-
14462461	7227	CR44235	-
14462462	7227	CR44236	-
14462463	7227	CG44194	-
14462464	7227	CG44142	-
14462465	7227	CR44138	-
14462466	7227	CR43848	-
14462467	7227	CR43641	-
14462468	7227	CR43642	-
14462469	7227	CR44237	-
14462470	7227	CR44215	-
14462471	7227	CR44176	-
14462472	7227	CR44177	-
14462473	7227	CR44095	-
14462474	7227	CG44094	-
14462475	7227	CG44040	-
14462476	7227	CG44013	-
14462477	7227	CR43849	-
14462478	7227	CR44133	-
14462479	7227	CG44044	-
14462480	7227	CR44238	-
14462481	7227	CR44160	-
14462482	7227	CG44090	-
14462483	7227	CG44158	-
14462484	7227	Rpb4	-
14462485	7227	koko	kokopelli
14462486	7227	CG43732	-
14462487	7227	CR44107	-
14462489	7227	CG44174	-
14462490	7227	CR44175	-
14462491	7227	CR44047	-
14462492	7227	CR44048	-
14462493	7227	CR44106	-
14462495	7227	CR43975	-
14462496	7227	CR44089	-
14462498	7227	CR44033	-
14462499	7227	CR43653	-
14462500	7227	CR44034	-
14462501	7227	CR44096	-
14462502	7227	CR44087	-
14462504	7227	CR43696	-
14462505	7227	CR43697	-
14462506	7227	CR44062	-
14462507	7227	CR43654	-
14462508	7227	CR43846	-
14462509	7227	CR43655	-
14462510	7227	CR44225	-
14462511	7227	CR44226	-
14462512	7227	CG43694	-
14462513	7227	CR43903	-
14462514	7227	CR44052	-
14462516	7227	CR44097	-
14462517	7227	CR44092	-
14462518	7227	CR44021	-
14462519	7227	CR44179	-
14462520	7227	CR43847	-
14462521	7227	CR43643	-
14462522	7227	CR43644	-
14462523	7227	CG43935	-
14462524	7227	CR44049	-
14462526	7227	CR44022	-
14462527	7227	CR44045	-
14462528	7227	CR44046	-
14462529	7227	CR44136	-
14462530	7227	CR44041	-
14462531	7227	CR44091	-
14462535	7227	CR44100	-
14462537	7227	CG44102	-
14462539	7227	CR44105	-
14462542	7227	CR44125	-
14462543	7227	CR44126	-
14462544	7227	CR44127	-
14462545	7227	CR44130	-
14462546	7227	CR44131	-
14462547	7227	CR43904	-
14462548	7227	CR44161	-
14462549	7227	CR43905	-
14462550	7227	CR44164	-
14462551	7227	CR44165	-
14462552	7227	CR44166	-
14462553	7227	CR44169	-
14462554	7227	CR44170	-
14462556	7227	CG43646	-
14462557	7227	CG43647	-
14462558	7227	CR44172	-
14462559	7227	CR44200	-
14462560	7227	CR44071	-
14462561	7227	CR44201	-
14462563	7227	CR44203	-
14462565	7227	CR43723	-
14462566	7227	CR44209	-
14462567	7227	CR43724	-
14462568	7227	CR44068	-
14462569	7227	CR43651	-
14462570	7227	CR44069	-
14462571	7227	CR44070	-
14462573	7227	CR44207	-
14462574	7227	CR44208	-
14462575	7227	CR43948	-
14462576	7227	Ir47b	Ionotropic receptor 47b
14462577	7227	pre-lola-G	-
14462578	7227	CR43771	-
14462579	7227	CR43907	-
14462580	7227	CR43900	-
14462581	7227	CR33013	-
14462582	7227	CR43909	-
14462583	7227	CR43918	-
14462585	7227	CG43691	-
14462586	7227	CR43810	-
14462587	7227	CR43811	-
14462588	7227	CG43919	-
14462589	7227	CR43830	-
14462590	7227	CR43831	-
14462591	7227	CG43829	-
14462592	7227	CR43898	-
14462593	7227	CR43728	-
14462594	7227	CR43730	-
14462595	7227	CR43650	-
14462596	7227	CG43788	-
14462597	7227	CG43789	-
14462599	7227	CR43660	-
14462600	7227	CR43661	-
14462602	7227	CR43687	-
14462603	7227	CR43688	-
14462604	7227	CR43964	-
14462605	7227	Rgk1	Rad, Gem/Kir family member 1
14462606	7227	Ir56e	Ionotropic receptor 56e
14462607	7227	CR44212	-
14462608	7227	CR44213	-
14462610	7227	CR43812	-
14462611	7227	CG43709	-
14462612	7227	CG43710	-
14462613	7227	CG43711	-
14462614	7227	CG43666	-
14462615	7227	CG43667	-
14462616	7227	CG43677	-
14462617	7227	CG43668	-
14462618	7227	CR43786	-
14462619	7227	CR43983	-
14462620	7227	CG43982	-
14462621	7227	CR43984	-
14462622	7227	CG43742	-
14462623	7227	CG44163	-
14462624	7227	CR43735	-
14462625	7227	CG43659	-
14462626	7227	CR44168	-
14462627	7227	CR43792	-
14462628	7227	CR43793	-
14462629	7227	CR43794	-
14462630	7227	CG43776	-
14462631	7227	CG43777	-
14462632	7227	Ir60f	Ionotropic receptor 60f
14462633	7227	CR43787	-
14462634	7227	CR44067	-
14462644	7227	CR44185	-
14462645	7227	CR44186	-
14462646	7227	CR44220	-
14462647	7227	CR44222	-
14462648	7227	CR44221	-
14462649	7227	CR44218	-
14462650	7227	CR44219	-
14462651	7227	CR43719	-
14462652	7227	CR43718	-
14462653	7227	CR43717	-
14462654	7227	CR43648	-
14462655	7227	CR43649	-
14462656	7227	CR44060	-
14462657	7227	CR44061	-
14462658	7227	CR43767	-
14462659	7227	CR44064	-
14462660	7227	CG44072	-
14462661	7227	Gr22d	Gustatory receptor 22d
14462662	7227	CR44073	-
14462663	7227	CR44074	-
14462664	7227	CR44075	-
14462665	7227	CR44055	-
14462666	7227	CR43751	-
14462667	7227	CR44066	-
14462668	7227	CR44065	-
14462669	7227	CR44114	-
14462670	7227	CR44115	-
14462671	7227	CR43753	-
14462672	7227	CR43754	-
14462673	7227	CG43750	-
14462674	7227	CG44139	-
14462675	7227	CR44112	-
14462676	7227	CR44113	-
14462677	7227	CR43852	-
14462678	7227	CG43851	-
14462679	7227	CR43821	-
14462680	7227	CR44147	-
14462681	7227	snRNA:LU	small nuclear RNA Like U
14462682	7227	CR44003	-
14462683	7227	CR43928	-
14462684	7227	CR43822	-
14462685	7227	CG43815	-
14462686	7227	CR43823	-
14462687	7227	CG43703	-
14462688	7227	CR43704	-
14462689	7227	CR44076	-
14462690	7227	CR44077	-
14462691	7227	CR44078	-
14462692	7227	CG43797	-
14462693	7227	CG43774	-
14462694	7227	CR44057	-
14462695	7227	CR44058	-
14462696	7227	CR44059	-
14462697	7227	CR44080	-
14462698	7227	CR43716	-
14462699	7227	CG43798	-
14462700	7227	CR43824	-
14462701	7227	CG44000	-
14462702	7227	CR43820	-
14462703	7227	CR43713	-
14462704	7227	CR43714	-
14462705	7227	CR43715	-
14462706	7227	CR31912	-
14462707	7227	CR43808	-
14462708	7227	CR43926	-
14462709	7227	CR43866	-
14462710	7227	CR43801	-
14462711	7227	CR42735	-
14462712	7227	CG43922	-
14462713	7227	CR44081	-
14462714	7227	CG43799	-
14462715	7227	CG43800	-
14462716	7227	CR44063	-
14462717	7227	CR44079	-
14462718	7227	CR43857	-
14462719	7227	CR44082	-
14462720	7227	CR44148	-
14462721	7227	CR44116	-
14462722	7227	CR44119	-
14462723	7227	CR44120	-
14462724	7227	CR44121	-
14462725	7227	CR43752	-
14462726	7227	CG43796	-
14462727	7227	CR43855	-
14462728	7227	CR43734	-
14462730	7227	CR43865	-
14462731	7227	CR43769	-
14462732	7227	CR44149	-
14462733	7227	CR44150	-
14462734	7227	CR43766	-
14462735	7227	CR43683	-
14462736	7227	CR44224	-
14462737	7227	CR44180	-
14462738	7227	CR44181	-
14462739	7227	CR43807	-
14462740	7227	CG43725	-
14462741	7227	CR43859	-
14462742	7227	CR44182	-
14462743	7227	CR43721	-
14462745	7227	CR44143	-
14462746	7227	CR44145	-
14462747	7227	CR44144	-
14462748	7227	CR43937	-
14462750	7227	CG44008	-
14462751	7227	CG43813	-
14462752	7227	CR17024	-
